Istasyon_No,İl,Istasyon_Adi,datetime,ORTALAMA_SICAKLIK_°C,t2m_min,t2m_avg,t2m_max
17864,Isparta,Uluborlu,1997-11-01,7.1,1.0144511,5.7938538,10.72403
17864,Isparta,Uluborlu,1997-12-01,4.4,-0.45078695,1.9336243,5.0508313
17864,Isparta,Uluborlu,1998-01-01,1.6,-3.067871,0.17654419,4.113702
17864,Isparta,Uluborlu,1998-02-01,3.9,-2.9326413,1.2259216,5.739515
17864,Isparta,Uluborlu,1998-03-01,3.3,-3.6502695,0.12548828,4.2764726
17864,Isparta,Uluborlu,1998-04-01,12.6,4.134259,9.277985,14.4030905
17864,Isparta,Uluborlu,1998-05-01,15.6,7.372656,12.134216,16.899677
17864,Isparta,Uluborlu,1998-06-01,20.4,10.583282,16.615753,21.846247
17864,Isparta,Uluborlu,1998-07-01,23.9,13.882351,21.064789,27.162893
17864,Isparta,Uluborlu,1998-08-01,24.2,14.717131,21.78482,27.722258
17864,Isparta,Uluborlu,1998-09-01,19.2,10.723493,16.081055,21.586237
17864,Isparta,Uluborlu,1998-10-01,14.3,6.9994597,11.991486,17.715635
17864,Isparta,Uluborlu,1998-11-01,9.6,3.787913,7.066498,11.245139
17864,Isparta,Uluborlu,1998-12-01,3.9,-1.5336117,1.4580994,4.90289
17864,Isparta,Uluborlu,1999-01-01,3.3,-2.1802554,0.87283325,4.6693735
17864,Isparta,Uluborlu,1999-02-01,3.1,-3.547263,-0.30593872,3.067396
17864,Isparta,Uluborlu,1999-03-01,6.4,-0.7109345,3.5365906,8.31581
17864,Isparta,Uluborlu,1999-04-01,11.2,3.0505188,8.072052,13.090265
17864,Isparta,Uluborlu,1999-05-01,17.3,8.475935,14.427246,19.965658
17864,Isparta,Uluborlu,1999-06-01,19.6,10.870986,16.374023,21.565956
17864,Isparta,Uluborlu,1999-07-01,23.3,14.335051,20.926361,26.405916
17864,Isparta,Uluborlu,1999-08-01,23.1,14.607905,20.480255,25.966005
17864,Isparta,Uluborlu,1999-09-01,18.3,10.596979,16.0307,21.40829
17864,Isparta,Uluborlu,1999-10-01,13.9,7.229755,11.9617,17.139881
17864,Isparta,Uluborlu,1999-11-01,7.4,1.4772359,5.3766785,10.290542
17864,Isparta,Uluborlu,1999-12-01,5.5,0.09010659,3.3625183,7.7434425
17864,Isparta,Uluborlu,2000-01-01,-2.1,-8.403984,-5.2028503,-1.7389339
17864,Isparta,Uluborlu,2000-02-01,1.1,-5.399973,-1.8785095,1.9853189
17864,Isparta,Uluborlu,2000-03-01,4.0,-3.5055778,1.2855225,6.003287
17864,Isparta,Uluborlu,2000-04-01,12.3,3.6300027,8.210846,13.220742
17864,Isparta,Uluborlu,2000-05-01,14.9,6.723234,11.876801,16.596228
17864,Isparta,Uluborlu,2000-06-01,19.3,10.066794,16.584534,21.962572
17864,Isparta,Uluborlu,2000-07-01,25.1,14.489797,22.219086,28.49053
17864,Isparta,Uluborlu,2000-08-01,22.7,13.242372,19.784027,25.460957
17864,Isparta,Uluborlu,2000-09-01,18.2,10.630687,16.09607,21.467258
17864,Isparta,Uluborlu,2000-10-01,10.9,4.817701,9.540192,14.537254
17864,Isparta,Uluborlu,2000-11-01,8.2,2.5071595,6.8999023,12.113434
17864,Isparta,Uluborlu,2000-12-01,3.5,-2.3029401,0.7701721,4.772149
17864,Isparta,Uluborlu,2001-01-01,3.7,-1.3712089,1.6913147,5.767124
17864,Isparta,Uluborlu,2001-02-01,3.5,-2.5924182,0.92370605,5.3247375
17864,Isparta,Uluborlu,2001-03-01,11.1,2.0961864,7.714508,13.554958
17864,Isparta,Uluborlu,2001-04-01,11.2,3.1315815,8.012421,13.062588
17864,Isparta,Uluborlu,2001-05-01,15.5,6.7221947,11.914398,16.88295
17864,Isparta,Uluborlu,2001-06-01,21.4,11.094635,17.967346,23.8325
17864,Isparta,Uluborlu,2001-07-01,25.1,14.655134,21.947601,28.224094
17864,Isparta,Uluborlu,2001-08-01,23.7,14.54457,20.871979,26.691458
17864,Isparta,Uluborlu,2001-09-01,19.9,11.593301,17.22879,22.772337
17864,Isparta,Uluborlu,2001-10-01,12.5,5.417609,11.043671,16.856733
17864,Isparta,Uluborlu,2001-11-01,7.1,1.206896,4.539032,8.404563
17864,Isparta,Uluborlu,2001-12-01,3.1,-2.6760952,-0.07437134,2.5222433
17864,Isparta,Uluborlu,2002-01-01,-1.9,-7.293211,-3.6459656,0.8608625
17864,Isparta,Uluborlu,2002-02-01,4.9,-1.5515442,2.9283142,8.278159
17864,Isparta,Uluborlu,2002-03-01,8.2,-0.11692466,4.7891846,9.651386
17864,Isparta,Uluborlu,2002-04-01,10.0,3.0449362,7.1354065,11.314776
17864,Isparta,Uluborlu,2002-05-01,15.3,6.606842,12.307983,17.301233
17864,Isparta,Uluborlu,2002-06-01,19.8,10.802122,17.158356,22.361725
17864,Isparta,Uluborlu,2002-07-01,23.2,14.452238,20.664215,26.238363
17864,Isparta,Uluborlu,2002-08-01,21.6,13.379712,19.136017,24.313747
17864,Isparta,Uluborlu,2002-09-01,16.5,10.404857,15.051605,20.09159
17864,Isparta,Uluborlu,2002-10-01,12.4,6.5117373,11.247803,16.580917
17864,Isparta,Uluborlu,2002-11-01,7.7,2.2692037,6.4964905,11.934592
17864,Isparta,Uluborlu,2002-12-01,-0.4,-4.5999656,-1.5931091,1.5803065
17864,Isparta,Uluborlu,2003-01-01,6.0,-0.26552656,2.2411194,5.613568
17864,Isparta,Uluborlu,2003-02-01,-1.3,-7.7171907,-4.4637146,-1.2714365
17864,Isparta,Uluborlu,2003-03-01,3.1,-3.466601,0.56134033,4.8636465
17864,Isparta,Uluborlu,2003-04-01,9.5,1.6855285,6.2816772,11.073199
17864,Isparta,Uluborlu,2003-05-01,16.1,7.811802,14.137054,19.557598
17864,Isparta,Uluborlu,2003-06-01,19.6,10.639191,17.699738,23.354628
17864,Isparta,Uluborlu,2003-07-01,22.2,12.734811,19.866852,25.707224
17864,Isparta,Uluborlu,2003-08-01,22.2,13.181289,20.359589,26.271898
17864,Isparta,Uluborlu,2003-09-01,17.5,9.189736,15.105804,20.66817
17864,Isparta,Uluborlu,2003-10-01,14.0,6.8737035,11.661041,16.952562
17864,Isparta,Uluborlu,2003-11-01,6.8,0.9979065,5.5658875,10.435186
17864,Isparta,Uluborlu,2003-12-01,1.9,-4.2301626,-0.5343323,3.698883
17864,Isparta,Uluborlu,2004-01-01,0.2,-5.104817,-2.166626,0.7265881
17864,Isparta,Uluborlu,2004-02-01,2.6,-5.004986,-1.1389465,2.7809775
17864,Isparta,Uluborlu,2004-03-01,6.9,-1.0618355,3.9900208,9.58231
17864,Isparta,Uluborlu,2004-04-01,10.2,2.563149,7.6928406,12.899518
17864,Isparta,Uluborlu,2004-05-01,14.5,6.311542,11.914642,17.301014
17864,Isparta,Uluborlu,2004-06-01,18.9,10.507607,16.654968,22.04426
17864,Isparta,Uluborlu,2004-07-01,22.3,13.084436,20.350128,26.396936
17864,Isparta,Uluborlu,2004-08-01,21.7,13.324758,19.884674,25.771473
17864,Isparta,Uluborlu,2004-09-01,17.9,10.106248,16.659882,22.804987
17864,Isparta,Uluborlu,2004-10-01,14.2,8.008847,12.782074,18.031546
17864,Isparta,Uluborlu,2004-11-01,6.0,1.3614329,5.258026,9.651211
17864,Isparta,Uluborlu,2004-12-01,2.5,-1.5634382,1.5769043,5.6484876
17864,Isparta,Uluborlu,2005-01-01,3.0,-2.392083,0.4779358,4.141132
17864,Isparta,Uluborlu,2005-02-01,2.6,-4.767759,-1.2526855,2.4868207
17864,Isparta,Uluborlu,2005-03-01,7.2,-0.7758858,3.464264,8.006878
17864,Isparta,Uluborlu,2005-04-01,10.8,2.3077128,7.4477844,12.567649
17864,Isparta,Uluborlu,2005-05-01,15.6,7.1805882,12.701996,17.771236
17864,Isparta,Uluborlu,2005-06-01,19.5,10.265176,16.487335,21.69518
17864,Isparta,Uluborlu,2005-07-01,23.8,14.329498,20.885681,26.618507
17864,Isparta,Uluborlu,2005-08-01,23.6,14.497066,21.2146,27.173069
17864,Isparta,Uluborlu,2005-09-01,17.4,10.14426,15.62204,20.982697
17864,Isparta,Uluborlu,2005-10-01,10.3,4.124696,8.797028,13.807809
17864,Isparta,Uluborlu,2005-11-01,5.4,-0.19795838,3.3422546,7.685415
17864,Isparta,Uluborlu,2005-12-01,2.7,-1.8732231,1.6381531,6.226794
17864,Isparta,Uluborlu,2006-01-01,-1.5,-5.9856844,-2.6334534,1.5224009
17864,Isparta,Uluborlu,2006-02-01,0.5,-4.053895,-0.5190735,3.3808637
17864,Isparta,Uluborlu,2006-03-01,6.4,-0.9699835,3.259613,7.798398
17864,Isparta,Uluborlu,2006-04-01,11.7,2.9453592,8.337799,13.544448
17864,Isparta,Uluborlu,2006-05-01,14.8,6.175154,12.2265625,17.508327
17864,Isparta,Uluborlu,2006-06-01,19.9,11.383209,17.569916,23.09299
17864,Isparta,Uluborlu,2006-07-01,21.2,13.246081,20.238068,25.71936
17864,Isparta,Uluborlu,2006-08-01,25.6,16.368498,23.418976,29.696096
17864,Isparta,Uluborlu,2006-09-01,17.1,10.7312155,16.175873,21.788776
17864,Isparta,Uluborlu,2006-10-01,12.1,7.229645,11.04892,15.233882
17864,Isparta,Uluborlu,2006-11-01,5.3,0.11972453,3.7824097,8.402554
17864,Isparta,Uluborlu,2006-12-01,1.7,-3.2543974,0.30340576,4.9112144
17864,Isparta,Uluborlu,2007-01-01,0.4,-4.5870223,-0.58828735,3.996333
17864,Isparta,Uluborlu,2007-02-01,2.5,-4.053009,-0.06918335,4.408661
17864,Isparta,Uluborlu,2007-03-01,7.1,-0.8773597,3.743927,8.952845
17864,Isparta,Uluborlu,2007-04-01,9.2,0.64142865,6.0905457,11.2527075
17864,Isparta,Uluborlu,2007-05-01,17.6,8.37553,14.542694,20.284554
17864,Isparta,Uluborlu,2007-06-01,20.8,12.158258,18.739777,24.51433
17864,Isparta,Uluborlu,2007-07-01,24.3,14.871348,22.740204,29.061638
17864,Isparta,Uluborlu,2007-08-01,24.2,15.63517,22.548828,28.646458
17864,Isparta,Uluborlu,2007-09-01,19.0,11.133836,17.419067,23.622475
17864,Isparta,Uluborlu,2007-10-01,13.7,7.1853213,12.03186,17.355198
17864,Isparta,Uluborlu,2007-11-01,7.6,1.8736471,4.968109,9.01415
17864,Isparta,Uluborlu,2007-12-01,2.2,-2.6331985,0.49560547,4.4686503
17864,Isparta,Uluborlu,2008-01-01,-1.0,-5.4968095,-1.9918518,2.4974198
17864,Isparta,Uluborlu,2008-02-01,0.7,-4.9955873,-0.71676636,4.280148
17864,Isparta,Uluborlu,2008-03-01,9.5,0.6224828,5.2631226,10.754216
17864,Isparta,Uluborlu,2008-04-01,12.7,3.9516256,9.259003,14.751284
17864,Isparta,Uluborlu,2008-05-01,14.6,6.5013733,12.322479,17.704964
17864,Isparta,Uluborlu,2008-06-01,17.8,11.810431,18.672577,24.52805
17864,Isparta,Uluborlu,2008-07-01,23.6,14.276772,21.628143,27.897505
17864,Isparta,Uluborlu,2008-08-01,24.3,15.406426,22.698883,28.781475
17864,Isparta,Uluborlu,2008-09-01,18.7,11.701406,16.848297,22.213255
17864,Isparta,Uluborlu,2008-10-01,11.8,5.519904,10.092926,15.039002
17864,Isparta,Uluborlu,2008-11-01,8.7,2.769871,6.8091736,11.399868
17864,Isparta,Uluborlu,2008-12-01,3.2,-2.1393423,1.2527466,5.6200414
17864,Isparta,Uluborlu,2009-01-01,2.8,-2.3385916,0.71255493,4.3815084
17864,Isparta,Uluborlu,2009-02-01,3.9,-2.4254248,0.15267944,3.3872464
17864,Isparta,Uluborlu,2009-03-01,5.1,-2.1824095,1.7476501,5.838311
17864,Isparta,Uluborlu,2009-04-01,10.6,2.5572245,7.4921875,11.991144
17864,Isparta,Uluborlu,2009-05-01,14.6,6.257107,11.686859,16.41356
17864,Isparta,Uluborlu,2009-06-01,20.5,11.792771,17.956268,23.311611
17864,Isparta,Uluborlu,2009-07-01,22.7,13.951206,20.452972,26.045036
17864,Isparta,Uluborlu,2009-08-01,21.9,13.213075,20.2695,26.104048
17864,Isparta,Uluborlu,2009-09-01,17.0,9.829856,15.295807,20.629475
17864,Isparta,Uluborlu,2009-10-01,15.0,8.231173,12.750519,17.99735
17864,Isparta,Uluborlu,2009-11-01,7.3,1.4846008,5.2920837,10.001325
17864,Isparta,Uluborlu,2009-12-01,5.6,0.1097166,3.1919556,6.683061
17864,Isparta,Uluborlu,2010-01-01,3.6,-2.328315,0.8074341,4.3893757
17864,Isparta,Uluborlu,2010-02-01,6.0,-1.110526,2.0450745,5.8147454
17864,Isparta,Uluborlu,2010-03-01,8.7,0.78652954,5.513275,10.663152
17864,Isparta,Uluborlu,2010-04-01,11.2,2.9581277,8.270416,13.345319
17864,Isparta,Uluborlu,2010-05-01,16.6,8.123798,13.93634,19.129965
17864,Isparta,Uluborlu,2010-06-01,18.8,11.257119,16.699432,21.900217
17864,Isparta,Uluborlu,2010-07-01,23.4,14.793515,21.995758,27.864798
17864,Isparta,Uluborlu,2010-08-01,25.6,17.20057,24.068024,30.242033
17864,Isparta,Uluborlu,2010-09-01,19.9,12.548257,18.516693,24.41363
17864,Isparta,Uluborlu,2010-10-01,12.2,6.2502627,10.253754,14.754902
17864,Isparta,Uluborlu,2010-11-01,11.1,4.4808817,8.905548,14.488955
17864,Isparta,Uluborlu,2010-12-01,6.4,0.50338155,3.7828064,7.9104743
17864,Isparta,Uluborlu,2011-01-01,2.4,-2.8115137,0.12982178,3.8408628
17864,Isparta,Uluborlu,2011-02-01,2.9,-3.2559433,0.361969,4.4672112
17864,Isparta,Uluborlu,2011-03-01,6.1,-2.0078135,2.9881287,7.897834
17864,Isparta,Uluborlu,2011-04-01,10.0,1.9350321,6.503662,11.262685
17864,Isparta,Uluborlu,2011-05-01,13.5,5.689834,10.827606,15.697804
17864,Isparta,Uluborlu,2011-06-01,18.8,10.229726,16.054016,21.206125
17864,Isparta,Uluborlu,2011-07-01,23.8,14.666436,21.65918,27.632872
17864,Isparta,Uluborlu,2011-08-01,22.5,13.762959,20.730621,26.601645
17864,Isparta,Uluborlu,2011-09-01,18.3,11.004474,17.286163,23.16433
17864,Isparta,Uluborlu,2011-10-01,10.7,4.562771,9.077026,14.060652
17864,Isparta,Uluborlu,2011-11-01,3.5,-1.8871623,2.2582092,7.428929
17864,Isparta,Uluborlu,2011-12-01,2.8,-1.8112941,1.3345642,5.532206
17864,Isparta,Uluborlu,2012-01-01,-0.9,-6.929258,-3.6631775,-0.32089332
17864,Isparta,Uluborlu,2012-02-01,-1.0,-6.1796002,-2.7236023,1.1980917
17864,Isparta,Uluborlu,2012-03-01,4.8,-2.7621567,1.5395203,5.590776
17864,Isparta,Uluborlu,2012-04-01,13.0,3.6195536,9.048126,14.746621
17864,Isparta,Uluborlu,2012-05-01,14.7,7.438566,12.193237,17.138935
17864,Isparta,Uluborlu,2012-06-01,21.7,12.895758,19.973053,25.871752
17864,Isparta,Uluborlu,2012-07-01,24.5,15.7535,23.175537,29.326334
17864,Isparta,Uluborlu,2012-08-01,21.6,13.481842,20.44696,26.55759
17864,Isparta,Uluborlu,2012-09-01,19.9,12.138011,18.780487,24.998468
17864,Isparta,Uluborlu,2012-10-01,14.7,8.485134,13.050507,18.167318
17864,Isparta,Uluborlu,2012-11-01,8.7,3.232843,7.1841736,11.840427
17864,Isparta,Uluborlu,2012-12-01,4.6,-0.50063694,2.2395935,5.6753116
17864,Isparta,Uluborlu,2013-01-01,3.4,-2.7886028,0.13369751,3.6106381
17864,Isparta,Uluborlu,2013-02-01,5.5,-1.04313,2.2886047,6.4763227
17864,Isparta,Uluborlu,2013-03-01,7.9,0.12336485,4.4196167,9.30206
17864,Isparta,Uluborlu,2013-04-01,11.8,3.614028,8.723816,13.644985
17864,Isparta,Uluborlu,2013-05-01,17.8,9.1570015,14.957672,20.305298
17864,Isparta,Uluborlu,2013-06-01,20.7,11.986709,18.343872,23.987514
17864,Isparta,Uluborlu,2013-07-01,22.0,13.214524,20.290741,26.070852
17864,Isparta,Uluborlu,2013-08-01,22.6,14.37939,21.161652,26.882746
17864,Isparta,Uluborlu,2013-09-01,17.9,10.310292,16.250397,21.996775
17864,Isparta,Uluborlu,2013-10-01,10.4,4.145298,9.1874695,14.845242
17864,Isparta,Uluborlu,2013-11-01,8.8,2.920579,6.970642,11.9399395
17864,Isparta,Uluborlu,2013-12-01,0.6,-4.4992814,-0.9402771,3.7034922
17864,Isparta,Uluborlu,2014-01-01,4.1,-0.8967374,2.2980652,6.735268
17864,Isparta,Uluborlu,2014-02-01,5.7,-1.0100348,3.1313171,8.26549
17864,Isparta,Uluborlu,2014-03-01,7.8,0.14080122,4.568817,9.566646
17864,Isparta,Uluborlu,2014-04-01,12.3,3.5921123,8.587067,13.72901
17864,Isparta,Uluborlu,2014-05-01,15.1,6.7216825,11.873871,16.659513
17864,Isparta,Uluborlu,2014-06-01,19.0,11.032778,16.36554,21.402561
17864,Isparta,Uluborlu,2014-07-01,23.7,14.754209,21.436493,27.255934
17864,Isparta,Uluborlu,2014-08-01,24.0,15.653874,22.26947,28.111355
17864,Isparta,Uluborlu,2014-09-01,18.4,11.487653,16.058441,20.842585
17864,Isparta,Uluborlu,2014-10-01,12.6,6.138572,10.483063,15.182305
17864,Isparta,Uluborlu,2014-11-01,7.2,1.3400859,4.9983215,9.330922
17864,Isparta,Uluborlu,2014-12-01,6.4,1.3672692,4.1020203,7.7265735
17864,Isparta,Uluborlu,2015-01-01,1.9,-4.952105,-1.6309509,2.0511582
17864,Isparta,Uluborlu,2015-02-01,3.2,-4.499261,-1.0273743,2.8702524
17864,Isparta,Uluborlu,2015-03-01,7.1,-0.33104387,3.6853333,8.339351
17864,Isparta,Uluborlu,2015-04-01,9.1,0.28353474,5.47876,10.673737
17864,Isparta,Uluborlu,2015-05-01,16.2,7.695197,13.235199,18.37765
17864,Isparta,Uluborlu,2015-06-01,16.9,9.578009,14.682831,19.459284
17864,Isparta,Uluborlu,2015-07-01,21.9,13.628948,20.688995,26.4761
17864,Isparta,Uluborlu,2015-08-01,22.1,15.453396,21.576813,27.22144
17864,Isparta,Uluborlu,2015-09-01,21.1,13.961676,19.700226,25.5037
17864,Isparta,Uluborlu,2015-10-01,14.4,8.273165,12.616913,17.524921
17864,Isparta,Uluborlu,2015-11-01,8.5,2.7864969,7.2352295,12.507208
17864,Isparta,Uluborlu,2015-12-01,2.0,-3.3207111,0.56185913,6.118561
17864,Isparta,Uluborlu,2016-01-01,1.2,-4.464778,-1.4562988,1.9888326
17864,Isparta,Uluborlu,2016-02-01,7.3,-0.15637523,4.170685,9.172153
17864,Isparta,Uluborlu,2016-03-01,7.6,0.13391802,4.5762634,9.52489
17864,Isparta,Uluborlu,2016-04-01,14.1,5.075576,10.930939,16.600779
17864,Isparta,Uluborlu,2016-05-01,14.6,6.7488766,11.755737,16.676958
17864,Isparta,Uluborlu,2016-06-01,20.8,12.420376,18.783752,24.416616
17864,Isparta,Uluborlu,2016-07-01,23.4,15.323269,22.481812,28.390896
17864,Isparta,Uluborlu,2016-08-01,23.1,15.804155,22.404327,28.44282
17864,Isparta,Uluborlu,2016-09-01,18.3,11.329751,16.96994,22.673452
17864,Isparta,Uluborlu,2016-10-01,14.5,7.9663982,13.076233,18.709099
17864,Isparta,Uluborlu,2016-11-01,7.6,1.7638896,6.033081,11.434259
17864,Isparta,Uluborlu,2016-12-01,-0.2,-5.1542583,-2.014801,1.7104365
17864,Isparta,Uluborlu,2017-01-01,-1.7,-7.507281,-4.1437683,-0.6184791
17864,Isparta,Uluborlu,2017-02-01,2.1,-3.809553,0.38882446,4.97995
17864,Isparta,Uluborlu,2017-03-01,7.4,-0.059000324,4.745392,9.785009
17864,Isparta,Uluborlu,2017-04-01,10.5,2.5041158,7.8853455,13.083014
17864,Isparta,Uluborlu,2017-05-01,14.4,7.2349844,12.271454,17.609882
17864,Isparta,Uluborlu,2017-06-01,19.0,11.423468,17.516724,22.874998
17864,Isparta,Uluborlu,2017-07-01,23.5,15.222888,22.416534,28.60667
17864,Isparta,Uluborlu,2017-08-01,22.5,14.365174,20.75998,26.691568
17864,Isparta,Uluborlu,2017-09-01,21.3,13.26502,19.676056,25.897264
17864,Isparta,Uluborlu,2017-10-01,12.2,5.7873173,10.287872,15.460515
17864,Isparta,Uluborlu,2017-11-01,6.4,0.8174866,4.9596863,9.587896
17864,Isparta,Uluborlu,2017-12-01,5.0,-0.68346477,2.8283997,7.2927985
17864,Isparta,Uluborlu,2018-01-01,2.7,-2.5539048,0.6971741,4.914546
17864,Isparta,Uluborlu,2018-02-01,6.3,-0.41472954,3.3796997,8.016318
17864,Isparta,Uluborlu,2018-03-01,9.8,1.840587,6.177948,11.370774
17864,Isparta,Uluborlu,2018-04-01,13.6,5.086326,11.621979,17.415802
17864,Isparta,Uluborlu,2018-05-01,16.1,9.717445,14.673828,19.800156
17864,Isparta,Uluborlu,2018-06-01,19.3,11.895205,17.419159,22.587116
17864,Isparta,Uluborlu,2018-07-01,23.1,14.79513,21.30478,26.950403
17864,Isparta,Uluborlu,2018-08-01,23.0,14.878035,21.367767,26.979866
17864,Isparta,Uluborlu,2018-09-01,19.5,11.907208,17.87564,23.584162
17864,Isparta,Uluborlu,2018-10-01,14.4,7.164601,12.148041,17.922312
17864,Isparta,Uluborlu,2018-11-01,8.3,2.4817688,6.466278,11.031956
17864,Isparta,Uluborlu,2018-12-01,3.2,-1.9597453,0.93460083,4.2410407
17864,Isparta,Uluborlu,2019-01-01,2.1,-2.9730322,-0.82302856,1.7105546
17864,Isparta,Uluborlu,2019-02-01,4.4,-2.0089328,1.7424927,6.1543884
17864,Isparta,Uluborlu,2019-03-01,7.4,-0.3982219,4.389862,9.558833
17864,Isparta,Uluborlu,2019-04-01,9.7,1.6251526,6.6855774,11.690704
17864,Isparta,Uluborlu,2019-05-01,16.4,8.021267,14.091888,19.734095
17864,Isparta,Uluborlu,2019-06-01,19.8,12.653782,17.975708,23.269285
17864,Isparta,Uluborlu,2019-07-01,21.8,13.3227415,20.000214,25.73634
17864,Isparta,Uluborlu,2019-08-01,22.8,14.415876,21.180298,27.02407
17864,Isparta,Uluborlu,2019-09-01,19.1,12.061049,18.095795,23.93771
17864,Isparta,Uluborlu,2019-10-01,15.1,8.824269,14.118134,19.741837
17864,Isparta,Uluborlu,2019-11-01,9.6,4.3668194,8.599579,13.591542
17864,Isparta,Uluborlu,2019-12-01,4.1,-0.37766683,2.5049744,6.1596236
17864,Isparta,Uluborlu,2020-01-01,0.3,-4.377609,-1.2076416,2.7270932
17864,Isparta,Uluborlu,2020-02-01,3.6,-2.74198,0.842926,4.658538
17864,Isparta,Uluborlu,2020-03-01,7.4,-0.118712395,4.696289,9.819465
17864,Isparta,Uluborlu,2020-04-01,11.6,3.0509095,8.240295,13.40034
17864,Isparta,Uluborlu,2020-05-01,15.6,7.563582,13.2604065,18.736727
17864,Isparta,Uluborlu,2020-06-01,19.8,10.85956,16.738586,22.194675
17864,Isparta,Uluborlu,2020-07-01,25.9,15.142242,22.69339,28.87046
17864,Isparta,Uluborlu,2020-08-01,24.6,15.303612,22.195953,28.198025
17864,Isparta,Uluborlu,2020-09-01,23.1,14.044139,20.111359,26.108892
17864,Isparta,Uluborlu,2020-10-01,17.3,9.823954,14.316803,19.617695
17864,Isparta,Uluborlu,2020-11-01,8.1,0.6796041,5.127472,10.113003
17864,Isparta,Uluborlu,2020-12-01,6.2,0.30385566,3.5778198,7.5988092
17864,Isparta,Uluborlu,2021-01-01,5.1,-1.6067042,1.2538452,4.7966576
17864,Isparta,Uluborlu,2021-02-01,5.9,-2.3516726,1.8189392,6.619694
17864,Isparta,Uluborlu,2021-03-01,6.5,-2.3164349,2.254242,7.220667
17864,Isparta,Uluborlu,2021-04-01,12.7,2.7450175,8.217926,13.903254
17864,Isparta,Uluborlu,2021-05-01,19.4,9.228117,15.592255,21.820765
17864,Isparta,Uluborlu,2021-06-01,19.3,10.093658,15.611847,20.624151
17864,Isparta,Uluborlu,2021-07-01,25.1,14.397338,21.148682,26.951435
17864,Isparta,Uluborlu,2021-08-01,25.6,14.847304,21.928925,28.06563
17864,Isparta,Uluborlu,2021-09-01,19.5,10.90414,16.260773,21.718813
17864,Isparta,Uluborlu,2021-10-01,13.9,5.822103,11.0346985,16.664381
17864,Isparta,Uluborlu,2021-11-01,11.2,3.7574117,7.844635,12.935374
17864,Isparta,Uluborlu,2021-12-01,5.3,-0.7511518,1.6694641,4.6061726
17864,Isparta,Uluborlu,2022-01-01,1.0,-6.08704,-2.547821,1.3039107
17864,Isparta,Uluborlu,2022-02-01,3.5,-4.6989093,-0.1822815,4.436493
17864,Isparta,Uluborlu,2022-03-01,2.5,-6.608886,-1.925293,2.3781767
17864,Isparta,Uluborlu,2022-04-01,14.5,3.6955464,9.757507,15.799444
17864,Isparta,Uluborlu,2022-05-01,16.6,6.8276396,12.7821045,18.18592
17864,Isparta,Uluborlu,2022-06-01,20.6,11.240249,16.913788,22.208673
17864,Isparta,Uluborlu,2022-07-01,23.5,12.742939,20.275177,26.314173
17864,Isparta,Uluborlu,2022-08-01,24.7,15.189299,21.480194,27.175447
17864,Isparta,Uluborlu,2022-09-01,20.9,11.551309,17.74112,23.684805
17864,Isparta,Uluborlu,2022-10-01,14.6,6.9051266,11.495453,16.906332
17864,Isparta,Uluborlu,2022-11-01,10.2,2.833673,7.167206,12.44418
17864,Isparta,Uluborlu,2022-12-01,7.0,0.7198319,4.1433105,8.420665
17864,Isparta,Uluborlu,2023-01-01,5.1,-1.8730203,1.5867615,5.9792037
17864,Isparta,Uluborlu,2023-02-01,2.9,-4.840549,-0.6361389,3.8442078
17864,Isparta,Uluborlu,2023-03-01,9.0,0.24718352,4.5264587,8.989915
17864,Isparta,Uluborlu,2023-04-01,10.9,2.052545,6.51709,11.315762
17864,Isparta,Uluborlu,2023-05-01,15.4,6.7051363,11.656677,16.296587
17864,Isparta,Uluborlu,2023-06-01,19.3,10.528668,15.80777,20.551373
17864,Isparta,Uluborlu,2023-07-01,24.1,14.204892,21.306976,27.134872
17864,Isparta,Uluborlu,2023-08-01,27.3,17.229456,24.366608,30.613655
17864,Isparta,Uluborlu,2023-09-01,20.7,12.327366,18.090302,23.908047
17864,Isparta,Uluborlu,2023-10-01,16.3,8.817362,13.569733,18.884148
17864,Isparta,Uluborlu,2023-11-01,11.8,4.4022927,8.104736,12.408404
17864,Isparta,Uluborlu,2023-12-01,7.6,1.3019971,4.6961365,8.822851
17864,Isparta,Uluborlu,2024-01-01,6.1,-0.9525068,1.7044067,5.006264
17864,Isparta,Uluborlu,2024-02-01,7.3,-0.6125267,3.3113098,7.7577043
17864,Isparta,Uluborlu,2024-03-01,9.4,0.3764678,5.133209,10.041318
17864,Isparta,Uluborlu,2024-04-01,16.5,6.056297,12.026306,17.875038
17864,Isparta,Uluborlu,2024-05-01,17.0,8.093792,13.194702,18.32979
17864,Isparta,Uluborlu,2024-06-01,26.2,15.558111,22.480194,28.563906
17864,Isparta,Uluborlu,2024-07-01,25.7,15.660664,22.098022,27.763683
17864,Isparta,Uluborlu,2024-08-01,25.6,16.32245,22.916473,28.946152
17864,Isparta,Uluborlu,2024-09-01,20.9,12.497214,17.485565,22.731981
17864,Isparta,Uluborlu,2024-10-01,15.1,6.674847,12.38382,18.463257
17864,Isparta,Uluborlu,2024-11-01,8.6,1.4754313,5.6763,10.465094
17864,Isparta,Uluborlu,2024-12-01,6.6,-0.11360907,2.6546326,6.1160326
17926,Antalya,Korkuteli,1994-01-01,4.8,-0.48362386,3.7151184,8.474431
17926,Antalya,Korkuteli,1994-02-01,3.8,-2.6423678,2.3625183,7.5184197
