Istasyon_No,Istasyon_Adi,YIL,AY,ORTALAMA_SICAKLIK_°C
17370,İSKENDERUN,1960,2,13.8
17370,İSKENDERUN,1960,3,15.1
17370,İSKENDERUN,1960,4,19.0
17370,İSKENDERUN,1960,5,23.8
17370,İSKENDERUN,1960,6,25.2
17370,İSKENDERUN,1960,7,27.7
17370,İSKENDERUN,1960,8,28.3
17370,İSKENDERUN,1960,9,26.6
17370,İSKENDERUN,1960,10,23.8
17370,İSKENDERUN,1960,11,20.2
17370,İSKENDERUN,1960,12,16.8
17370,İSKENDERUN,1960,13,21.2
17370,İSKENDERUN,1961,1,12.0
17370,İSKENDERUN,1961,2,12.2
17370,İSKENDERUN,1961,3,14.4
17370,İSKENDERUN,1961,4,18.8
17370,İSKENDERUN,1961,5,22.1
17370,İSKENDERUN,1961,6,25.3
17370,İSKENDERUN,1961,7,27.9
17370,İSKENDERUN,1961,8,28.9
17370,İSKENDERUN,1961,9,25.4
17370,İSKENDERUN,1961,10,22.8
17370,İSKENDERUN,1961,11,17.9
17370,İSKENDERUN,1961,12,14.9
17370,İSKENDERUN,1961,13,20.3
17370,İSKENDERUN,1962,1,13.8
17370,İSKENDERUN,1962,2,12.9
17370,İSKENDERUN,1962,3,17.7
17370,İSKENDERUN,1962,4,18.1
17370,İSKENDERUN,1962,5,22.1
17370,İSKENDERUN,1962,6,25.4
17370,İSKENDERUN,1962,7,27.6
17370,İSKENDERUN,1962,8,29.2
17370,İSKENDERUN,1962,9,27.4
17370,İSKENDERUN,1962,10,24.0
17370,İSKENDERUN,1962,11,21.1
17370,İSKENDERUN,1962,12,15.4
17370,İSKENDERUN,1962,13,21.3
17370,İSKENDERUN,1963,1,14.5
17370,İSKENDERUN,1963,2,15.1
17370,İSKENDERUN,1963,3,13.8
17370,İSKENDERUN,1963,4,19.2
17370,İSKENDERUN,1963,5,21.1
17370,İSKENDERUN,1963,6,25.4
17370,İSKENDERUN,1963,7,28.2
17370,İSKENDERUN,1963,8,29.5
17370,İSKENDERUN,1963,9,27.6
17370,İSKENDERUN,1963,10,23.4
17370,İSKENDERUN,1963,11,18.4
17370,İSKENDERUN,1963,12,12.9
17370,İSKENDERUN,1963,13,20.8
17370,İSKENDERUN,1964,1,8.9
17370,İSKENDERUN,1964,2,12.4
17370,İSKENDERUN,1964,3,16.0
17370,İSKENDERUN,1964,4,18.2
17370,İSKENDERUN,1964,5,20.5
17370,İSKENDERUN,1964,6,25.3
17370,İSKENDERUN,1964,7,27.3
17370,İSKENDERUN,1964,8,28.0
17370,İSKENDERUN,1964,9,26.1
17370,İSKENDERUN,1964,10,22.9
17370,İSKENDERUN,1964,11,17.8
17370,İSKENDERUN,1964,12,14.2
17370,İSKENDERUN,1964,13,19.8
17370,İSKENDERUN,1965,1,12.1
17370,İSKENDERUN,1965,2,12.6
17370,İSKENDERUN,1965,3,16.2
17370,İSKENDERUN,1965,4,17.9
17370,İSKENDERUN,1965,5,21.4
17370,İSKENDERUN,1965,6,26.1
17370,İSKENDERUN,1965,7,27.9
17370,İSKENDERUN,1965,8,28.6
17370,İSKENDERUN,1965,9,27.1
17370,İSKENDERUN,1965,10,20.4
17370,İSKENDERUN,1965,11,17.2
17370,İSKENDERUN,1965,12,14.0
17370,İSKENDERUN,1965,13,20.2
17370,İSKENDERUN,1966,1,13.5
17370,İSKENDERUN,1966,2,15.3
17370,İSKENDERUN,1966,3,15.6
17370,İSKENDERUN,1966,4,19.4
17370,İSKENDERUN,1966,5,21.7
17370,İSKENDERUN,1966,6,25.6
17370,İSKENDERUN,1966,7,28.0
17370,İSKENDERUN,1966,8,28.9
17370,İSKENDERUN,1966,9,26.6
17370,İSKENDERUN,1966,10,23.8
17370,İSKENDERUN,1966,11,21.3
17370,İSKENDERUN,1966,12,14.4
17370,İSKENDERUN,1966,13,21.2
17370,İSKENDERUN,1967,1,12.0
17370,İSKENDERUN,1967,2,9.8
17370,İSKENDERUN,1967,3,13.4
17370,İSKENDERUN,1967,4,17.2
17370,İSKENDERUN,1967,5,21.8
17370,İSKENDERUN,1967,6,24.5
17370,İSKENDERUN,1967,7,27.5
17370,İSKENDERUN,1967,8,28.5
17370,İSKENDERUN,1967,9,26.3
17370,İSKENDERUN,1967,10,23.5
17370,İSKENDERUN,1967,11,16.7
17370,İSKENDERUN,1967,12,13.6
17370,İSKENDERUN,1967,13,19.6
17370,İSKENDERUN,1968,1,9.7
17370,İSKENDERUN,1968,2,11.8
17370,İSKENDERUN,1968,3,14.2
17370,İSKENDERUN,1968,4,19.3
17370,İSKENDERUN,1968,5,23.9
17370,İSKENDERUN,1968,6,25.7
17370,İSKENDERUN,1968,7,28.2
17370,İSKENDERUN,1968,8,27.3
17370,İSKENDERUN,1968,9,25.6
17370,İSKENDERUN,1968,10,22.8
17370,İSKENDERUN,1968,11,18.4
17370,İSKENDERUN,1968,12,14.5
17370,İSKENDERUN,1968,13,20.1
17370,İSKENDERUN,1969,1,12.0
17370,İSKENDERUN,1969,2,13.2
17370,İSKENDERUN,1969,3,16.2
17370,İSKENDERUN,1969,4,17.1
17370,İSKENDERUN,1969,5,22.3
17370,İSKENDERUN,1969,6,25.7
17370,İSKENDERUN,1969,7,26.7
17370,İSKENDERUN,1969,8,27.7
17370,İSKENDERUN,1969,9,26.8
17370,İSKENDERUN,1969,10,22.6
17370,İSKENDERUN,1969,11,17.0
17370,İSKENDERUN,1969,12,14.3
17370,İSKENDERUN,1969,13,20.2
17370,İSKENDERUN,1970,1,13.2
17370,İSKENDERUN,1970,2,14.3
17370,İSKENDERUN,1970,3,15.9
17370,İSKENDERUN,1970,4,19.8
17370,İSKENDERUN,1970,5,21.2
17370,İSKENDERUN,1970,6,24.8
17370,İSKENDERUN,1970,7,26.9
17370,İSKENDERUN,1970,8,27.9
17370,İSKENDERUN,1970,9,26.3
17370,İSKENDERUN,1970,10,21.6
17370,İSKENDERUN,1970,11,19.1
17370,İSKENDERUN,1970,12,12.2
17370,İSKENDERUN,1970,13,20.3
17370,İSKENDERUN,1971,1,14.7
17370,İSKENDERUN,1971,2,12.3
