Istasyon_No,Istasyon_Adi,YIL,AY,ORTALAMA_SICAKLIK_°C
17238,BURDUR,1994,4,13.4
17238,BURDUR,1994,5,17.0
17238,BURDUR,1994,6,20.7
17238,BURDUR,1994,7,24.5
17238,BURDUR,1994,8,24.5
17238,BURDUR,1994,9,23.1
17238,BURDUR,1994,10,15.8
17238,BURDUR,1994,11,7.1
17238,BURDUR,1994,12,2.2
17238,BURDUR,1994,13,13.7
17238,BURDUR,1995,1,4.0
17238,BURDUR,1995,2,5.8
17238,BURDUR,1995,3,6.8
17238,BURDUR,1995,4,10.0
17238,BURDUR,1995,5,17.4
17238,BURDUR,1995,6,23.1
17238,BURDUR,1995,7,22.7
17238,BURDUR,1995,8,24.4
17238,BURDUR,1995,9,20.4
17238,BURDUR,1995,10,12.8
17238,BURDUR,1995,11,4.8
17238,BURDUR,1995,12,4.6
17238,BURDUR,1995,13,13.1
17238,BURDUR,1996,1,1.7
17238,BURDUR,1996,2,5.1
17238,BURDUR,1996,3,4.7
17238,BURDUR,1996,4,9.2
17238,BURDUR,1996,5,18.0
17238,BURDUR,1996,6,21.3
17238,BURDUR,1996,7,24.9
17238,BURDUR,1996,8,24.0
17238,BURDUR,1996,9,18.3
17238,BURDUR,1996,10,12.4
17238,BURDUR,1996,11,9.7
17238,BURDUR,1996,12,6.8
17238,BURDUR,1996,13,13.0
17238,BURDUR,1997,1,3.8
17238,BURDUR,1997,2,2.5
17238,BURDUR,1997,3,4.3
17238,BURDUR,1997,4,6.9
17238,BURDUR,1997,5,18.0
17238,BURDUR,1997,6,20.7
17238,BURDUR,1997,7,23.8
17238,BURDUR,1997,8,21.4
17238,BURDUR,1997,9,17.9
17238,BURDUR,1997,10,13.7
17238,BURDUR,1997,11,9.1
17238,BURDUR,1997,12,5.1
17238,BURDUR,1997,13,12.3
17238,BURDUR,1998,1,2.8
17238,BURDUR,1998,2,4.9
17238,BURDUR,1998,3,4.1
17238,BURDUR,1998,4,13.0
17238,BURDUR,1998,5,15.9
17238,BURDUR,1998,6,21.1
17238,BURDUR,1998,7,25.3
17238,BURDUR,1998,8,26.1
17238,BURDUR,1998,9,19.7
17238,BURDUR,1998,10,15.3
17238,BURDUR,1998,11,10.4
17238,BURDUR,1998,12,4.7
17238,BURDUR,1998,13,13.6
17238,BURDUR,1999,1,4.2
17238,BURDUR,1999,2,3.8
17238,BURDUR,1999,3,7.2
17238,BURDUR,1999,4,11.8
17238,BURDUR,1999,5,18.2
17238,BURDUR,1999,6,20.6
17238,BURDUR,1999,7,24.8
17238,BURDUR,1999,8,24.3
17238,BURDUR,1999,9,19.8
17238,BURDUR,1999,10,15.4
17238,BURDUR,1999,11,9.1
17238,BURDUR,1999,12,5.8
17238,BURDUR,1999,13,13.8
17238,BURDUR,2000,1,-1.2
17238,BURDUR,2000,2,2.1
17238,BURDUR,2000,3,5.0
17238,BURDUR,2000,4,12.3
17238,BURDUR,2000,5,15.5
17238,BURDUR,2000,6,20.9
17238,BURDUR,2000,7,26.3
17238,BURDUR,2000,8,24.5
17238,BURDUR,2000,9,19.8
17238,BURDUR,2000,10,13.5
17238,BURDUR,2000,11,9.8
17238,BURDUR,2000,12,4.0
17238,BURDUR,2000,13,12.7
17238,BURDUR,2001,1,4.5
17238,BURDUR,2001,2,4.6
17238,BURDUR,2001,3,11.9
17238,BURDUR,2001,4,11.6
17238,BURDUR,2001,5,15.8
